1.935795465413454495e-04,1.559847805625359882e-03,6.719376428171523405e-03,2.030334601280458715e-02,-1.021079207874421579e-02,-9.736071697200338049e-03,-8.829286017198295297e-03
3.221383892099242106e-03,3.616436205470362295e-03,9.119192714323823973e-03,7.652310792264023324e-03,-7.506680093377251194e-03,-1.216553220840020655e-02,-3.937111302380063779e-03
-6.805195730195237385e-04,3.204332392625042995e-03,7.072069845120983883e-03,1.872319747366657863e-02,-4.712184001777725874e-03,-1.728644578524111269e-02,-6.320450351374275189e-03
8.443400032340292113e-03,2.759609005193002385e-03,4.660303181259349732e-03,8.123825465777520169e-03,-6.030145647363906181e-03,-2.205129030298532897e-02,4.094298265779074651e-03
8.535177981700278055e-03,2.901998483409319336e-03,4.004883805021773081e-03,3.057368524446947653e-03,-4.407570460442702606e-03,-2.014751382278541850e-02,6.055655488649837673e-03
4.154397117162057611e-03,5.059690496754954379e-03,1.624699021383611526e-03,9.836640621030448214e-03,-8.746188365261239883e-03,-6.251907107556718864e-03,-5.677331783513133584e-03
3.149496363295423151e-03,2.352297515198534163e-03,2.543715083919912898e-03,-2.862751702198701714e-03,-6.539421535788613252e-03,1.017799234989949335e-02,-8.821328074326045127e-03
3.861182392249634578e-03,-1.171033743730538182e-04,3.701714901728653815e-04,2.268034416871735418e-03,-1.019996315327754283e-02,1.308011062397925611e-02,-9.262432395622906961e-03
-1.194760276743396651e-03,1.823723716443960549e-03,2.355313654295939415e-03,2.015478569645715728e-02,-1.233261019216921363e-02,2.353132690086340469e-03,-1.315958528837071068e-02
-2.831070324889738577e-03,1.416499998879581579e-03,6.982899032692225973e-04,5.462470168348678573e-02,-1.355617272998719224e-02,-2.075952396335856501e-02,-1.959272456740009452e-02
-2.081678884826685554e-04,4.157888825025941003e-03,-4.707304680891273422e-04,1.752577671284302405e-02,-1.589774274169778942e-02,8.473064999133500530e-03,-1.358008943873290249e-02
3.229756931647263969e-03,2.526344850853336817e-03,3.580927625723664097e-03,1.964053672584649413e-02,-1.611167610208094625e-02,7.622806517257602456e-05,-1.294211809716246282e-02
4.523959768699099306e-03,1.718644115447589714e-03,3.985124240261601891e-03,2.130893365396024225e-02,-1.611650943273284717e-02,-3.227356894913733197e-03,-1.219279545072192092e-02
1.741333664420242422e-03,-8.937455941020790986e-04,4.651696619294868294e-03,8.988374793918200642e-03,-1.901580674759425355e-02,2.596319280466491061e-02,-2.143504554060195536e-02
1.385669147873587253e-03,-1.032894071244737670e-03,4.823948668554719175e-03,1.313900130449217364e-02,-2.056996378737729197e-02,3.201995985080276913e-02,-2.976572111310122476e-02
2.193092342268321109e-03,2.732708712764251192e-03,4.974357939710553726e-03,7.259186267504256530e-03,-1.716146914885783789e-02,3.036559101511407052e-02,-3.036346712850356705e-02
2.325246784667582643e-03,3.201677745902142998e-03,4.605290076974534116e-03,1.121172867036261331e-02,-1.919299256870818371e-02,2.656589409517869788e-02,-2.871684480437751430e-02
2.190601077435067393e-03,3.086225993672152106e-03,5.251738585961375494e-03,9.835606481624140085e-03,-1.875441204272149803e-02,2.623470208389477518e-02,-2.784446217986599054e-02
2.753666806297130291e-03,3.356675270848436931e-03,5.761416398841172869e-03,1.030375192072263864e-02,-2.239306673780191992e-02,3.039884855526128402e-02,-3.018129221416880267e-02
3.002001001040480004e-03,3.381310908563674167e-03,6.796487629500076559e-03,9.205388250575720008e-03,-2.578422294355857750e-02,3.897241909797181936e-02,-3.557338394409322729e-02
3.345667836138680948e-03,3.137825619445322196e-03,6.602653240380307667e-03,1.906631626471819163e-02,-2.688168259206651436e-02,3.155541000190546091e-02,-3.682619037052145550e-02
2.940945891289749401e-03,3.320193631616803059e-03,6.084953519516659443e-03,1.057333169815683448e-02,-2.145560347807491317e-02,2.969801947764522804e-02,-3.116184074015030531e-02
4.789537897190420009e-03,2.706455100806899692e-03,6.044070486615479160e-03,7.866930305326032963e-03,-2.826502810541682564e-02,4.480599468176424405e-02,-3.794796036628627495e-02
4.040857241196654792e-03,2.579107917209761021e-03,5.845156132132009116e-03,1.205503266082274226e-02,-2.091840864038795045e-02,2.888089911954151712e-02,-3.248264443051465666e-02
3.729866625112525196e-03,2.575492267626617020e-03,5.991915460002539967e-03,1.177523300672929027e-02,-1.311050763009001356e-02,1.120924327616588771e-02,-2.217124300554682362e-02
5.279997443697495227e-03,3.962558328060873311e-03,4.426327443382177301e-04,2.702419266420116872e-02,-5.783136944477526055e-03,-1.438597096945457704e-02,-1.654027326636558007e-02
1.839030258878148480e-03,4.099228643730672833e-03,3.064466614963900180e-03,1.208888413867864955e-02,-4.680995139016612752e-03,-2.263692286886260022e-02,6.226308351627921067e-03
-7.635085045404421331e-03,3.355900011625155034e-03,-1.226688940718401047e-03,4.613048333125694539e-02,-1.509506001362488810e-02,-2.134738519860062203e-02,-4.182164144533571243e-03
1.363191072544404979e-04,2.068435759555639717e-03,-1.001186469808088963e-03,2.179159543205107935e-02,-2.663480145850521605e-02,-2.438112095397852470e-03,6.077749724850007619e-03
